file_name,comment_id,original_sentence,cleaned_sentence,sentence_embedding,codes,themes,food and drinks,place,people,opinions
restaurant_reviews.docx,261,"There are also asparagus spears, admittedly far out of their season.",asparagus spears admittedly far season,"[-0.02451757 -0.01417982  0.03413448  0.00043492  0.0157396   0.0344814
  0.025144    0.01610314 -0.0138188  -0.0184088   0.0444104  -0.0224805
 -0.2508666   0.03749384  0.01422992  0.00845328  0.03069012 -0.0017038
 -0.0153562   0.01329515  0.0191134   0.0212028   0.00892488 -0.0223224
  0.0003562   0.09883638  0.00178518  0.01927876 -0.00624709  0.00881434
  0.0345714   0.03097922  0.002517    0.009257   -0.0098864   0.0107526
 -0.00614248 -0.0450734   0.0022316   0.0383414  -0.026625   -0.0123796
  0.0347648   0.0374958   0.0106748   0.01529004  0.0145802  -0.01881748
 -0.06241484 -0.0141394 ]",mains,food and drinks,1,0,0,0
restaurant_reviews.docx,262,"Alongside that monkfish dish, there was a snowy slab of hake",Alongside monkfish dish snowy slab hake,"[-5.87178798e-02 -9.72179834e-03  1.10972203e-02 -1.50897011e-02
  3.77377988e-02  1.82089600e-02 -3.96347998e-02 -1.94509402e-02
  3.59135997e-02 -7.79062012e-02 -3.52284802e-02 -2.32857195e-02
 -1.67830741e-01  1.54534904e-02  4.92026006e-02 -1.18465804e-02
  8.83772004e-02 -2.46828002e-02 -2.33622792e-02 -1.12000389e-02
 -3.44844997e-02  1.89986001e-02 -8.64751950e-03 -6.12779996e-02
 -2.16952008e-02  1.15261791e-01  6.68729983e-03  6.54101998e-02
 -3.59481961e-03  2.42524757e-05  4.46772000e-02  5.28066003e-02
  2.95628598e-02 -2.14899195e-02 -1.18050396e-02 -2.37448204e-02
  2.00191993e-02  1.09021607e-02  6.11161998e-02  5.73938609e-02
  1.77406394e-02 -1.72455990e-02 -5.61226036e-03  2.67500058e-03
  1.91833393e-02  7.73358001e-02  4.50064417e-02 -1.96100004e-02
  7.59535992e-02  2.20728803e-02]",fish,food and drinks,1,0,0,0
restaurant_reviews.docx,264,"Slices of lamb rump, pink at the eye",Slices lamb rump pink eye,"[-0.08533098 -0.0634148   0.0244956   0.02045     0.0283154  -0.02227092
 -0.0086352   0.0169992   0.0098974  -0.012962   -0.0283894  -0.01505922
 -0.2338878  -0.02166364 -0.0070344  -0.0032488   0.04828772 -0.0484092
  0.04194606 -0.0394464  -0.0788212   0.01047002  0.0292118  -0.04256648
  0.04375634  0.0832856  -0.0446474   0.02017488  0.005561   -0.02472022
  0.01245468  0.0821289  -0.0040979  -0.0419594  -0.0020252  -0.01922488
  0.0040386  -0.02538826  0.05758552  0.06657738 -0.03115292 -0.0486992
 -0.01207352  0.00540868  0.05004767 -0.0023976   0.0594218  -0.00687921
  0.05823372  0.0144208 ]",meat,food and drinks,1,0,0,0
restaurant_reviews.docx,263,"Alongside that monkfish dish, there was a snowy slab of hake, with purple sprouting broccoli, a sauce vierge and horseradish cream.",Alongside monkfish dish snowy slab hake purple sprouting broccoli sauce vierge horseradish cream,"[-0.10914868 -0.1526426  -0.00734404  0.02041426  0.0855024   0.08833596
 -0.1197146  -0.0563522   0.078993   -0.1241986  -0.10289576 -0.03850612
 -0.4242811  -0.03062025  0.03790728  0.01044024  0.13556122 -0.1195384
  0.03714088 -0.00726768 -0.1152175   0.0315024  -0.00250201 -0.12059662
  0.0100362   0.19847017 -0.00172946  0.1237152  -0.01099713 -0.04483575
  0.0473666   0.122523   -0.05060314 -0.11804312 -0.05774544 -0.10774725
 -0.00445476  0.01547987  0.16872748  0.18742806  0.01817112 -0.1827744
 -0.04664226 -0.0708272   0.05534304  0.07739528  0.11750088 -0.01384583
  0.08118636  0.01386828]",mains,food and drinks,1,0,0,0
restaurant_reviews.docx,263,"Slices of lamb rump, pink at the eye, came with grilled Little Gem lettuce with a Caesar dressing topped with hefty gratings of parmesan; a flaky borek, a savoury Turkish pastry, is filled with fennel and potato and sits atop a celeriac cream.",Slices lamb rump pink eye came grilled Little Gem lettuce Caesar dressing topped hefty gratings parmesan flaky borek savoury Turkish pastry filled fennel potato sits atop celeriac cream,"[-0.18518241 -0.18055506  0.19234152  0.15431964  0.16210778  0.03910696
 -0.12253092 -0.08320158  0.06241714 -0.24045623 -0.1360249  -0.10636081
 -1.09587542 -0.14749884  0.05506548  0.03392964  0.20855648 -0.36134214
  0.17244066 -0.07610964 -0.24306215 -0.01775288  0.0121235  -0.17489054
  0.05333982  0.5423836  -0.17514506  0.06765574  0.02733256 -0.21051538
  0.0928765   0.28897759 -0.01331572 -0.23269218 -0.19330848 -0.04305036
  0.12116056  0.00280295  0.2659795   0.35211758 -0.00638998 -0.22074708
 -0.0852833  -0.12119444  0.28884866  0.116981    0.29526842 -0.05372668
  0.11711223  0.02969432]",mains,food and drinks,1,0,0,0
restaurant_reviews.docx,266, a particular strength,particular strength,"[-0.0052818   0.0027388  -0.00030432  0.0012062   0.024254    0.032337
  0.01521162 -0.0281922  -0.0274038  -0.015016   -0.014939   -0.0088456
 -0.120658    0.00408472  0.00073442  0.0277148   0.0268124   0.0226988
  0.00527955 -0.0371108  -0.0057086   0.0382418   0.00727912  0.0195038
 -0.00506657  0.0111888   0.0132574   0.020914    0.0237682  -0.0026612
  0.0040866  -0.0409584   0.0196528  -0.0145656   0.027701    0.0139142
 -0.00611574  0.0026502  -0.0184944   0.00391188  0.0081146   0.02648084
  0.0218698  -0.0117826   0.00056522 -0.01394026  0.0214992   0.0247583
  0.0086344  -0.0220536 ]",positive,opinions,0,0,0,1
restaurant_reviews.docx,265,"So to dessert, a particular strength.",dessert particular strength,"[-0.00523697 -0.0059358  -0.00994252  0.0119942   0.046142    0.034554
  0.01637294 -0.0419918  -0.0136632  -0.0205848  -0.035297   -0.02473
 -0.16371     0.00796652 -0.00416218  0.0598928   0.044774    0.0110516
 -0.00271585 -0.0325726  -0.0167546   0.0322108  -0.00185988  0.0122854
  0.01058223  0.0225108   0.0041504   0.014499    0.036963   -0.0236912
  0.0110634  -0.0344868  -0.0012492  -0.0289908   0.02604788  0.0078562
  0.00265786 -0.006216   -0.0016912   0.02832588 -0.000338    0.01111844
  0.005307   -0.0183098   0.02303322 -0.00241926  0.031124    0.02546292
  0.00956776 -0.0189446 ]",desserts,food and drinks,1,0,0,0
restaurant_reviews.docx,265,"There is a frothy blackberry parfait on an apple compote, sheltering within a wigwam of thin, friable meringue.",frothy blackberry parfait apple compote sheltering within wigwam thin friable meringue,"[-6.90551402e-02 -1.23988400e-01 -8.23705449e-02  1.28342800e-01
  1.27466013e-02  2.94820400e-02 -4.01617002e-02 -1.05439199e-01
  4.84604780e-02 -9.93045044e-02 -2.13760594e-02 -4.32568129e-02
 -3.02022016e-01 -1.31369007e-02  1.21307399e-02  5.37104790e-02
  8.91141993e-02 -3.03560004e-03  4.94956011e-02  5.46022005e-02
 -5.40044008e-02 -4.84243487e-02 -1.32260472e-04 -1.16708141e-01
 -1.56241000e-02  1.12892600e-01 -7.47967794e-02 -4.89695050e-03
 -1.78342283e-02 -3.14590390e-02  4.97747992e-02  3.26725599e-02
 -8.34220141e-03 -1.23851980e-01 -1.50056402e-02 -2.30996063e-02
 -1.17359005e-02  2.08113490e-02  3.29491793e-02  7.77404010e-02
  1.09790003e-02 -8.57287993e-02 -7.09861205e-02 -4.97945999e-02
  4.99236310e-02  3.03978473e-04 -2.59957965e-03  4.35470608e-02
  2.69239992e-03  4.77804006e-02]",desserts,food and drinks,1,0,0,0
restaurant_reviews.docx,265,"A paving-thick hunk of dark chocolate cremeaux is surrounded by spirals of orange caramel, and topped with a cardamom cream, which in turn lies beneath a fennel seed-flavoured crisp.",pavingthick hunk dark chocolate cremeaux surrounded spirals orange caramel topped cardamom cream turn lies beneath fennel seedflavoured crisp,"[-1.37619318e-01 -1.74585138e-01  5.73402409e-02  1.31045918e-01
  5.76200001e-02  1.50206802e-01  4.87519997e-02 -1.38280860e-01
  4.62427804e-02 -1.06138380e-01 -6.87163202e-02 -5.11443801e-02
 -7.31738805e-01 -6.85288204e-02 -1.82332212e-02  4.35362058e-03
  1.76746980e-01 -1.02841621e-01  1.40722980e-01 -2.67497988e-02
 -1.12291113e-01 -5.87252000e-02  2.61439957e-03 -1.04179567e-01
  7.03587601e-02  1.93597882e-01 -1.41380882e-01  9.36702786e-02
  3.03620065e-03 -7.78680003e-02  6.91539951e-03  1.66210320e-01
 -1.09633590e-02 -8.55195984e-02 -1.03068538e-01 -8.17198174e-02
  4.98200804e-04  4.79388890e-03  8.05131774e-02  2.17946819e-01
 -1.21875367e-02 -2.01586801e-01 -6.27093206e-02 -6.03287391e-02
  1.13671162e-01  3.04697017e-02  9.37030796e-02 -6.97092071e-03
  2.48742601e-02  1.43406599e-01]",desserts,food and drinks,1,0,0,0
restaurant_reviews.docx,267,Once they meet on your spoon they get along joyously,meet spoon get along joyously,"[-0.03826316  0.0361972   0.0380992   0.0019684  -0.0091096  -0.0019554
  0.0669872  -0.0186226   0.01959568 -0.00761778 -0.00782058  0.001409
 -0.3419624  -0.0618278  -0.02837394  0.0294232   0.008244   -0.04298986
 -0.022737   -0.02968994  0.0202758  -0.00307162 -0.0123144  -0.00369366
 -0.0085592   0.0774744   0.0229658   0.01289326  0.008498   -0.01936722
  0.05517754  0.00135488  0.001217   -0.00311019  0.00131    -0.0014826
  0.04119546 -0.00226098  0.01544     0.02747058  0.00458462  0.032924
  0.0067828   0.01072866  0.0397156   0.00620746 -0.00460364 -0.0259632
  0.0112439   0.0388356 ]",positive,opinions,0,0,0,1
restaurant_reviews.docx,268,There are a lot of very lovely things atop the set cream,lot lovely things atop set cream,"[-2.66650003e-02 -1.80699860e-02  5.84588181e-02  4.98172403e-02
  4.38271000e-02  2.71815999e-02  7.86887982e-02 -3.81014598e-02
 -1.21385992e-02 -1.35086009e-02 -8.18947896e-03  4.67080008e-03
 -4.45808001e-01  1.04944003e-02 -4.15842007e-02  4.62198010e-02
  5.68404181e-02 -5.01426204e-02 -2.23058009e-02 -1.47101603e-02
 -1.17517996e-02 -2.91050416e-02 -2.74172001e-02 -1.17402604e-02
 -2.38947201e-02  7.32141984e-02 -3.06674401e-02  1.16624007e-02
  2.94838786e-02 -2.94073792e-02  4.93865922e-03  1.93131800e-02
 -4.78227913e-03 -1.59835201e-02  3.05785194e-02 -1.81203000e-02
  1.70867395e-02  1.04570900e-02  3.17202000e-02  6.63221996e-02
 -8.46440005e-02  1.19400024e-03  6.02452025e-03  6.89601004e-04
  5.06222610e-02  1.08007125e-04  2.19617406e-02  7.13920295e-04
 -6.17480576e-04  2.80328000e-02]",positive,opinions,0,0,0,1
restaurant_reviews.docx,269,"a toasted meringue turban worthy of Elizabeth Taylor in her dotage, and a raspberry coulis dotted with fresh fruit.",toasted meringue turban worthy Elizabeth Taylor dotage raspberry coulis dotted fresh fruit,"[-0.11846704 -0.148606    0.0534928   0.0504274   0.064786    0.0464124
  0.00562806 -0.03740894  0.037822   -0.07631451 -0.0887948  -0.0066566
 -0.421531   -0.01212064 -0.03889569  0.04216884  0.130243   -0.01585963
  0.1004002   0.03651086 -0.05783719  0.00697136 -0.07747198 -0.0933846
  0.02846998  0.12285012 -0.0189178   0.05582068 -0.0142088  -0.08566644
  0.035755    0.10627292 -0.0331226  -0.16073234 -0.04098764 -0.0079371
  0.01930542 -0.01106956  0.0427376   0.14043788  0.0137698  -0.18124646
 -0.0724996  -0.06815101  0.0510368  -0.03485674  0.0170926  -0.02288106
  0.02187234 -0.0062962 ]",desserts,food and drinks,1,0,0,0
restaurant_reviews.docx,269,But best and most eye-widening of all is a basil sorbet.,best eyewidening basil sorbet,"[-0.018334   -0.027928    0.01558854 -0.0145786  -0.00309813  0.02551368
  0.0095872  -0.02354834 -0.0264648  -0.02515848 -0.0447194  -0.0060862
 -0.1420224   0.0121478   0.0115032   0.0161672   0.046006   -0.00273616
  0.0122686   0.008384   -0.0390526   0.0036598   0.0006442  -0.016031
  0.0319336   0.0294206   0.0158964   0.004143    0.0255734  -0.037692
  0.01914706  0.03137682 -0.0240084  -0.0434162  -0.0116038  -0.01952708
  0.02274966 -0.0002748   0.0358406   0.0624044  -0.028674   -0.0565334
 -0.01405712 -0.013407    0.01342668  0.015974   -0.00140638 -0.034786
 -0.00671272 -0.01466776]",desserts,food and drinks,1,0,0,0
restaurant_reviews.docx,269,"It is difficult to get the balance of floral, sweet and acidity right in a herb sorbet.",difficult get balance floral sweet acidity right herb sorbet,"[-0.0513068  -0.0986652   0.00657716  0.0402622   0.03284224  0.0839234
  0.10390948 -0.0820678  -0.0363728  -0.0083826  -0.1131238  -0.0065649
 -0.517396    0.0079556   0.03429506  0.05720642  0.07443832 -0.04121692
  0.00328    -0.02009424 -0.04415564  0.01660154  0.02581498 -0.01199602
 -0.01603382  0.10452    -0.005052    0.06017074  0.018635   -0.03056283
  0.03920804  0.053971   -0.0196062  -0.0638444   0.0223358  -0.0232802
 -0.00280348  0.043427    0.0809484   0.07511274 -0.0512382  -0.05149322
  0.0328454  -0.0283504   0.03876618 -0.0038034   0.02623434  0.0223938
 -0.01432004  0.04122944]",desserts,food and drinks,1,0,0,0
restaurant_reviews.docx,270,McLeish gets it bang on,McLeish gets bang,"[-0.0093572   0.0072856   0.01039338 -0.0182016  -0.03173612 -0.0269542
  0.0124502   0.0208628  -0.00918606  0.00167203  0.0324928   0.0124546
 -0.158368   -0.02888098  0.0310168  -0.0146602  -0.00919974 -0.0138014
  0.00150772 -0.0224758  -0.0065974   0.03307    -0.0202184   0.001664
 -0.0028824   0.0405367   0.0030132  -0.0262848  -0.01531352 -0.016186
  0.00412282  0.029771   -0.0200206  -0.0401272   0.0239302   0.0326842
  0.0066808   0.0171928   0.00599584  0.0144084  -0.0339974   0.00395896
  0.00332538  0.031862    0.0002736  -0.0027946  -0.0104076  -0.0345134
  0.0004908   0.0180502 ]",positive,opinions,0,0,0,1
restaurant_reviews.docx,271,"Plus, it's a gorgeous shade of green.",Plus gorgeous shade green,"[-3.14855999e-02 -9.26111996e-02  2.02810001e-02  4.18058005e-02
  1.75049804e-02  1.34780225e-02  5.48951983e-02 -1.68510600e-02
 -1.28799826e-04  7.44228035e-03 -3.43234006e-02  2.15134001e-02
 -2.64253998e-01 -2.42305400e-02 -1.66354030e-03  4.31498010e-02
  1.74595998e-02 -1.75596008e-02 -1.79048008e-02  5.37086016e-02
 -1.92279597e-02 -6.78804007e-02  9.01191961e-03 -3.77509999e-02
 -1.67928215e-02  2.76729992e-02 -3.80388004e-02  3.94423997e-02
  1.53660059e-03 -1.59147990e-02  1.42140031e-03  2.90679997e-02
 -2.46302798e-02 -2.60685201e-02  3.23483995e-02  1.43617004e-03
 -2.38709995e-02  1.14571995e-02  3.01643991e-02  2.91013207e-02
 -6.42310005e-02 -3.54553995e-02 -1.17644212e-02  3.07430805e-02
 -1.08596996e-02 -2.16485403e-02  2.86593994e-02 -3.00611409e-03
 -5.38034089e-03 -6.38302013e-03]",presentation; positive,food and drinks; opinions,1,0,0,1
restaurant_reviews.docx,271,I'd love to sit in a room painted that colour.,Id love sit room painted colour,"[-2.56298006e-02 -2.38854515e-02  4.89780006e-02  3.94942607e-02
 -6.41100079e-03 -3.14576989e-02  1.20325799e-01 -1.69225006e-02
  2.07408994e-02  5.47112603e-02 -3.02508409e-02  3.31480008e-02
 -4.46702008e-01 -2.21300000e-02 -6.21716014e-02  3.27680995e-02
  1.60930011e-02 -4.04521996e-02 -3.34324398e-02 -9.82911982e-03
 -1.16903299e-02 -2.91603602e-02  6.14771977e-03  7.42580026e-03
 -1.18754604e-02  3.45336604e-02 -5.78499801e-02  2.63536000e-02
  2.56997600e-02 -2.02026069e-03  1.05277994e-02  3.58110610e-02
  1.22233999e-02 -6.47050015e-02  3.25398000e-02 -2.54778807e-02
  1.17028720e-02  3.13962997e-02  3.97042005e-02  4.91575998e-02
 -4.63949993e-02  5.37599999e-02 -1.81303804e-02  9.68880169e-04
  2.51526007e-02 -8.15259978e-03  5.73422001e-02 -2.76464075e-04
  2.94200033e-03 -1.39580008e-02]",presentation; positive,food and drinks; opinions,1,0,0,1
restaurant_reviews.docx,272,"This lunchtime, the room has filled quickly",lunchtime room filled quickly,"[-2.36239970e-03  1.77562583e-03  1.13063997e-02 -2.09262808e-02
  4.62597996e-02  2.19645998e-02  6.82418001e-02 -5.98072010e-02
 -2.11490603e-02 -1.91867193e-02  1.14085996e-02 -3.38640613e-02
 -2.62818003e-01 -1.44850601e-02 -4.09061995e-02  4.10862008e-02
  2.33060004e-02 -7.49450073e-03 -2.65078008e-02 -3.09594002e-02
 -2.87081999e-02 -3.50415996e-02 -1.82735997e-02  5.06839961e-03
 -1.11428592e-02  8.46571982e-02 -3.69001997e-02  1.12319976e-03
  3.62852007e-03  6.01919979e-03  2.51320153e-04  1.44649657e-02
  3.90866015e-03 -1.76658005e-03 -7.43788034e-03 -9.25140083e-03
  5.27102061e-03  1.71756589e-02  4.49633998e-02  4.36854008e-02
  8.11762035e-03  4.97109994e-02 -1.46560013e-03  7.52080023e-03
  4.97887993e-02  2.29680008e-02  1.29125400e-02 -1.07696639e-02
 -2.50275999e-02  4.68756005e-02]",customers,people,0,0,1,0
restaurant_reviews.docx,273,It's easy to see why.,easy see,"[ 0.00676064  0.0058014  -0.01297961 -0.00436436  0.0119396   0.015754
  0.0354492   0.0057154   0.00273924  0.014239   -0.01482     0.00852184
 -0.18950199 -0.01280176 -0.0224464   0.00822888  0.004901    0.00111644
 -0.0191298   0.00028546  0.0017088  -0.0026408   0.0052628   0.0168412
 -0.0174718   0.01108865  0.00664676  0.0125536   0.0146756  -0.0146324
  0.01015964  0.01173126  0.00778456  0.00514114  0.01264     0.0154834
  0.008638   -0.005681    0.0062478   0.0065606  -0.0302948   0.01153866
  0.0293764   0.0084776   0.0143985  -0.01436632 -0.0033586   0.0134876
 -0.0029208   0.0180216 ]",positive,opinions,0,0,0,1
restaurant_reviews.docx,273,Moonfish Café is a civilised place to be.,Moonfish Caf civilised place,"[ 0.0264442   0.006402    0.0065096   0.0143266   0.0284102   0.00455398
 -0.0054636  -0.0174478  -0.0167092  -0.00941876 -0.0346883  -0.0644046
 -0.138116    0.01477     0.0340748   0.0164726   0.0190686  -0.00604978
 -0.0257234   0.0104906   0.0196131  -0.055033   -0.0024352  -0.0232398
  0.0185866   0.0505256   0.0062672  -0.0222694  -0.02199714 -0.0129881
  0.050346   -0.0109838   0.00813006 -0.01552628  0.0149334   0.01543644
  0.00224624 -0.009189    0.01680346  0.03088481  0.0113954   0.00127952
  0.0028022  -0.01519506  0.0075114   0.0386848   0.0362296   0.0221138
  0.0273965  -0.0028822 ]",positive,opinions,0,0,0,1
restaurant_reviews.docx,274,The service is efficient and unobtrusive,service efficient unobtrusive,"[ 0.0057954  -0.00338964 -0.0606982   0.01510662  0.01815168  0.0288254
  0.0219614  -0.0571338  -0.0047024  -0.0518026  -0.00979942 -0.00244108
 -0.1015576  -0.0217113   0.0544014   0.0347766   0.0525008   0.00745214
  0.0020268  -0.00133016 -0.0490898  -0.01865636 -0.0473042   0.000598
 -0.026558    0.066808   -0.0029028   0.00836718 -0.00046348  0.0184708
  0.027489   -0.0023674   0.0049502  -0.03142158  0.0373888  -0.00124332
 -0.01237578  0.01872624  0.0123202   0.0004912   0.0161726   0.0497
 -0.0031944  -0.00650404  0.01183074 -0.0062932  -0.01860034  0.0362088
 -0.01575    -0.00019092]",service; positive,opinions; people,0,0,1,1
restaurant_reviews.docx,275,"The wine list, though short, is thoughtful and almost all of it is available by the glass.",wine list though short thoughtful almost available glass,"[-1.19487989e-02 -5.59436002e-02  1.61840791e-02  6.47557207e-02
  6.31830592e-02  7.28721995e-03  1.46835999e-01 -8.21832199e-02
 -1.00492015e-02 -9.90697995e-03 -2.95571992e-02 -1.37301808e-02
 -5.83908000e-01 -1.10320803e-02 -6.32294036e-03  7.06926002e-02
  4.45957405e-02 -3.41090004e-02 -2.75151404e-02  3.29779759e-04
 -7.27538016e-02 -4.56707211e-02  9.33079943e-03 -4.53960004e-02
 -2.81060070e-03  1.03317421e-01 -4.90642799e-02 -1.98097597e-02
  3.70662197e-02 -5.41436591e-02  2.56376197e-02  4.35063397e-02
 -3.67667198e-02 -5.95588073e-03  8.16374813e-02 -9.60150145e-03
  9.13300022e-03  2.69825595e-02  4.79215180e-02  3.16402400e-02
 -6.67569983e-02  4.89683599e-02  4.19455004e-02  4.42661395e-02
  5.89028205e-02 -5.25515193e-02  1.42987999e-02 -1.05974202e-02
 -9.71091989e-02  3.24285398e-02]",wines; menu; positive,opinions; place,0,1,0,1
restaurant_reviews.docx,276,"Bring that together with the kitchen's marked skill and good taste and you have what even the late John Henry Anderson, lying in his grave across the way, would, I'm sure, have recognised as a certain kind of magic.",Bring together kitchens marked skill good taste even late John Henry Anderson lying grave across way would Im sure recognised certain kind magic,"[ 0.03528374  0.07561468  0.08405944 -0.01370504  0.0163056   0.08558274
  0.21124254 -0.01733698 -0.1064556   0.02829328  0.02983856  0.01417335
 -1.740806   -0.05748126 -0.01485032  0.08534156  0.08049691 -0.07154434
 -0.15713886 -0.07790404  0.01028998 -0.02222222 -0.02820369  0.04933716
 -0.04904166  0.20764302  0.03317812  0.00871124 -0.0041309  -0.13879844
  0.09584314  0.05544227 -0.01942668 -0.09737893  0.08700106  0.1058612
 -0.09934086 -0.03975962  0.06895932  0.02108722 -0.14756716  0.03962524
  0.11918808 -0.0053268   0.04379344 -0.0639157   0.12635486  0.07574124
 -0.09989342  0.00816334]",positive,opinions,0,0,0,1
restaurant_reviews.docx,277,this hidden gem,hidden gem,"[-2.59042007e-02  1.99420005e-03 -7.38031998e-03  2.73922008e-02
  2.32357997e-02 -1.06558003e-02  1.65644798e-02 -3.60215998e-02
  1.39739960e-03  4.98418018e-03  7.64459938e-03  2.32012600e-02
 -1.08006001e-01 -7.72120059e-04  2.97820017e-03 -5.00220031e-03
  4.44760013e-02  9.14160013e-03  2.57851994e-02 -1.32779956e-03
 -4.29858014e-03 -6.99720010e-03 -9.68401611e-03 -2.59565994e-03
 -2.30283999e-02  2.14950001e-02 -4.75885987e-02  3.71926008e-03
  9.86665994e-03 -4.10554007e-03  2.44294000e-02 -6.91800117e-04
  6.99139953e-03 -4.81308013e-03  1.28683999e-02 -1.25581998e-02
  6.63370013e-03  1.00342000e-02 -1.11999989e-03 -1.59401995e-02
 -8.03140059e-03 -1.42510003e-02  1.39243999e-02 -1.79560006e-03
 -3.22000682e-05  1.17865998e-02  9.41759959e-03 -2.06521994e-02
  2.17904001e-02  2.04061997e-02]",positive,opinions,0,0,0,1
restaurant_reviews.docx,278,in Nottingham,Nottingham,"[ 0.002606    0.003774    0.0040106  -0.023054   -0.0049472  -0.0139658
  0.0158812  -0.0037998   0.0072418  -0.0159624   0.013377   -0.0095466
 -0.040172   -0.00037652  0.0095592  -0.0145404   0.0056872   0.0054158
 -0.0118364   0.00133574  0.0157494  -0.021594   -0.0062202  -0.020272
 -0.0042398   0.01604     0.0149262   0.0041908   0.0100216  -0.022056
  0.0136188  -0.011835    0.0161576   0.00134532  0.018379    0.0035484
  0.0045842   0.0169338  -0.004131    0.0151802   0.008923    0.0157898
 -0.0027476   0.019434   -0.0035298   0.0157076  -0.0022626  -0.007458
 -0.00040822  0.00117666]",location,place,0,1,0,0
restaurant_reviews.docx,279,joyous Japanese food,joyous Japanese food,"[ 0.00130714  0.0240272  -0.0054577   0.018825    0.0205562   0.0084574
  0.025451   -0.02767476 -0.00513471 -0.0382796  -0.0564614  -0.0476732
 -0.168465    0.015563   -0.00169576  0.0118656   0.0235284  -0.0259208
  0.01191782  0.011572   -0.0298678  -0.0181784  -0.00589466  0.0055502
  0.0133026   0.0759198  -0.02471351 -0.0102378   0.03567364 -0.0315692
  0.012537   -0.01331644 -0.00028104  0.0022508   0.02017564 -0.0044892
 -0.0030478  -0.0136632   0.0380918   0.0003956  -0.0293058  -0.02183844
 -0.0158758  -0.0095224   0.0288608   0.0563464   0.0259684   0.001212
 -0.0298719   0.0297856 ]",asian; positive,food and drinks; opinions,1,0,0,1
restaurant_reviews.docx,280,Nottingham,Nottingham,"[ 0.002606    0.003774    0.0040106  -0.023054   -0.0049472  -0.0139658
  0.0158812  -0.0037998   0.0072418  -0.0159624   0.013377   -0.0095466
 -0.040172   -0.00037652  0.0095592  -0.0145404   0.0056872   0.0054158
 -0.0118364   0.00133574  0.0157494  -0.021594   -0.0062202  -0.020272
 -0.0042398   0.01604     0.0149262   0.0041908   0.0100216  -0.022056
  0.0136188  -0.011835    0.0161576   0.00134532  0.018379    0.0035484
  0.0045842   0.0169338  -0.004131    0.0151802   0.008923    0.0157898
 -0.0027476   0.019434   -0.0035298   0.0157076  -0.0022626  -0.007458
 -0.00040822  0.00117666]",location,place,0,1,0,0
restaurant_reviews.docx,281,hidden gem.,hidden gem,"[-2.59042007e-02  1.99420005e-03 -7.38031998e-03  2.73922008e-02
  2.32357997e-02 -1.06558003e-02  1.65644798e-02 -3.60215998e-02
  1.39739960e-03  4.98418018e-03  7.64459938e-03  2.32012600e-02
 -1.08006001e-01 -7.72120059e-04  2.97820017e-03 -5.00220031e-03
  4.44760013e-02  9.14160013e-03  2.57851994e-02 -1.32779956e-03
 -4.29858014e-03 -6.99720010e-03 -9.68401611e-03 -2.59565994e-03
 -2.30283999e-02  2.14950001e-02 -4.75885987e-02  3.71926008e-03
  9.86665994e-03 -4.10554007e-03  2.44294000e-02 -6.91800117e-04
  6.99139953e-03 -4.81308013e-03  1.28683999e-02 -1.25581998e-02
  6.63370013e-03  1.00342000e-02 -1.11999989e-03 -1.59401995e-02
 -8.03140059e-03 -1.42510003e-02  1.39243999e-02 -1.79560006e-03
 -3.22000682e-05  1.17865998e-02  9.41759959e-03 -2.06521994e-02
  2.17904001e-02  2.04061997e-02]",positive,opinions,0,0,0,1
restaurant_reviews.docx,282,"I clicked my way across a main road, past outposts of Maryland Chicken and Mega Munch, and found myself studying the digital vista of a hard-scrabble urban alleyway",clicked way across main road past outposts Maryland Chicken Mega Munch found studying digital vista hardscrabble urban alleyway,"[-0.01465246  0.05509944  0.04396244 -0.10569962  0.07972834  0.00845218
  0.13448059 -0.108374    0.04689899 -0.0644118  -0.0158311  -0.02519656
 -0.96479141 -0.00653174  0.07643684 -0.07207922  0.12867856 -0.00947756
 -0.033812   -0.06661982  0.01519038 -0.0768883  -0.02107482 -0.1019726
 -0.08768047  0.07485234 -0.12534136  0.00520141 -0.02155422  0.01304591
  0.04906932  0.00266185  0.0489574  -0.0980425   0.05593604 -0.0386739
  0.03732692  0.05003164  0.08645572 -0.00628112 -0.11716632  0.05621764
 -0.01917318 -0.02549776  0.08070493  0.07146052  0.04725072  0.04611396
  0.031815    0.14563129]",location,place,0,1,0,0
restaurant_reviews.docx,283,Japan's izakayas,Japans izakayas,"[ 0.00040172  0.0177322   0.0041506   0.00045864  0.00104302 -0.005788
 -0.022052   -0.0047622   0.0028072  -0.0136644  -0.0033144  -0.0128098
 -0.0056384   0.00049922  0.00034518 -0.0057546   0.0180332   0.0102868
  0.0085694   0.0120496  -0.0031536  -0.00273    -0.0045596   0.00060392
  0.0066774   0.023074    0.0088178  -0.00067662 -0.0186942  -0.0121284
  0.0088432   0.0055508   0.0096304  -0.0157972   0.0081654  -0.021748
  0.0031792  -0.0057346   0.0136162  -0.006306    0.0096186  -0.012213
 -0.0078402  -0.00091742  0.0016004   0.0010856   0.0096134   0.0149864
  0.0110936   0.012696  ]",asian,food and drinks,1,0,0,0
